UniProt1	UniProt2	symbol1	symbol2	evidence type
O60936	Q9BUL8	NOL3	PDCD10	exp
P30154	Q9BUL8	PPP2R1B	PDCD10	exp;pred
P07686	Q9BUL8	HEXB	PDCD10	exp
P16435	Q9BUN8	POR	DERL1	exp
Q13200	Q9BUN8	PSMD2	DERL1	exp;pred
P09874	Q9BUN8	PARP1	DERL1	exp
P39687	Q9BUN8	ANP32A	DERL1	exp
P05067	Q9BUN8	APP	DERL1	exp
P62805	Q9BUN8	HIST1H4A;HIST1H4B;HIST1H4C;HIST1H4D;HIST1H4E;HIST1H4F;HIST1H4H;HIST1H4I;HIST1H4J;HIST1H4K;HIST1H4L;HIST2H4A;HIST2H4B;HIST4H4	DERL1	exp
P49736	Q9BUN8	MCM2	DERL1	exp
P00533	Q9BUN8	EGFR	DERL1	exp
Q99460	Q9BUN8	PSMD1	DERL1	exp
O75460	Q9BUN8	ERN1	DERL1	exp
O00231	Q9BUN8	PSMD11	DERL1	exp;pred
Q6NUS6	Q9BUN8	TCTN3	DERL1	exp
O75915	Q9BUN8	ARL6IP5	DERL1	exp
Q6ZNC8	Q9BUN8	MBOAT1	DERL1	exp
Q99436	Q9BUN8	PSMB7	DERL1	exp
Q86VP6	Q9BUN8	CAND1	DERL1	exp
P60900	Q9BUN8	PSMA6	DERL1	exp
P27694	Q9BUN8	RPA1	DERL1	exp
P35998	Q9BUN8	PSMC2	DERL1	exp
O43242	Q9BUN8	PSMD3	DERL1	exp
O94905	Q9BUN8	ERLIN2	DERL1	exp
A0FGR8	Q9BUN8	ESYT2	DERL1	exp
P24588	Q9BUN8	AKAP5	DERL1	exp
P51572	Q9BUN8	BCAP31	DERL1	exp;pred
P10412	Q9BUN8	HIST1H1E	DERL1	exp
Q9BQE4	Q9BUN8	SELENOS	DERL1	exp;pred
Q5VVQ6	Q9BUN8	YOD1	DERL1	exp
Q8N4V1	Q9BUN8	MMGT1	DERL1	exp
P63244	Q9BUN8	RACK1	DERL1	exp
P39656	Q9BUN8	DDOST	DERL1	exp
P13010	Q9BUN8	XRCC5	DERL1	exp
Q96CS3	Q9BUN8	FAF2	DERL1	exp;pred
P02768	Q9BUN8	ALB	DERL1	exp
P25786	Q9BUN8	PSMA1	DERL1	exp
P09936	Q9BUN8	UCHL1	DERL1	exp
P54578	Q9BUN8	USP14	DERL1	exp
P23526	Q9BUN8	AHCY	DERL1	exp
Q9BUN8	Q9BUN8	DERL1	DERL1	exp;ortho
P28072	Q9BUN8	PSMB6	DERL1	exp
P30153	Q9BUN8	PPP2R1A	DERL1	exp
Q16531	Q9BUN8	DDB1	DERL1	exp
P08100	Q9BUN8	RHO	DERL1	exp
Q7Z6Z7	Q9BUN8	HUWE1	DERL1	exp
P40926	Q9BUN8	MDH2	DERL1	exp
P55072	Q9BUN8	VCP	DERL1	exp;ortho;pred
P63151	Q9BUN8	PPP2R2A	DERL1	exp
Q15011	Q9BUN8	HERPUD1	DERL1	exp;pred
P17844	Q9BUN8	DDX5	DERL1	exp
Q86TM6	Q9BUN8	SYVN1	DERL1	exp;pred
Q14697	Q9BUN8	GANAB	DERL1	exp
Q14258	Q9BUN8	TRIM25	DERL1	exp
P16403	Q9BUN8	HIST1H1C	DERL1	exp
O14654	Q9BUN8	IRS4	DERL1	exp
P61088	Q9BUN8	UBE2N	DERL1	exp
O43542	Q9BUN8	XRCC3	DERL1	exp
P0DMV9	Q9BUN8	HSPA1B	DERL1	exp
P00491	Q9BUN8	PNP	DERL1	exp
P13569	Q9BUN8	CFTR	DERL1	exp;pred
Q13936	Q9BUN8	CACNA1C	DERL1	exp
P04114	Q9BUN8	APOB	DERL1	exp
P27824	Q9BUN8	CANX	DERL1	exp
P02545	Q9BUN8	LMNA	DERL1	exp
P11142	Q9BUN8	HSPA8	DERL1	exp
P17987	Q9BUN8	TCP1	DERL1	exp
P27708	Q9BUN8	CAD	DERL1	exp
P14625	Q9BUN8	HSP90B1	DERL1	exp
Q14974	Q9BUN8	KPNB1	DERL1	exp
Q8N4V1	Q9BUV8	MMGT1	C20orf24	exp
Q8IXM3	Q9BUV8	MRPL41	C20orf24	exp
O00571	Q9BUV8	DDX3X	C20orf24	exp
O00483	Q9BUV8	NDUFA4	C20orf24	exp
P51571	Q9BUV8	SSR4	C20orf24	exp
Q5T3F8	Q9BUV8	TMEM63B	C20orf24	exp
P52272	Q9BUV8	HNRNPM	C20orf24	exp
Q8WUK0	Q9BUV8	PTPMT1	C20orf24	exp
P17844	Q9BUV8	DDX5	C20orf24	exp
Q5T9A4	Q9BUV8	ATAD3B	C20orf24	exp
P20309	Q9BUV8	CHRM3	C20orf24	exp
Q92616	Q9BUV8	GCN1	C20orf24	exp
O75208	Q9BUV8	COQ9	C20orf24	exp
Q8N163	Q9BUV8	CCAR2	C20orf24	exp
O43291	Q9BUV8	SPINT2	C20orf24	exp
Q8N1F7	Q9BUV8	NUP93	C20orf24	exp
O95433	Q9BUV8	AHSA1	C20orf24	exp
Q14258	Q9BUV8	TRIM25	C20orf24	exp
Q8WVX9	Q9BUV8	FAR1	C20orf24	exp
Q8IVM8	Q9BUV8	SLC22A9	C20orf24	exp
Q14204	Q9BUV8	DYNC1H1	C20orf24	exp
O43242	Q9BUV8	PSMD3	C20orf24	exp
P35222	Q9BUZ4	CTNNB1	TRAF4	exp
P08138	Q9BUZ4	NGFR	TRAF4	exp;pred
Q13625	Q9BUZ4	TP53BP2	TRAF4	exp
Q5JY77	Q9BUZ4	GPRASP1	TRAF4	exp
O60341	Q9BUZ4	KDM1A	TRAF4	exp
P35226	Q9BUZ4	BMI1	TRAF4	exp
P35579	Q9BUZ4	MYH9	TRAF4	exp
P22681	Q9BUZ4	CBL	TRAF4	exp
P36897	Q9BUZ4	TGFBR1	TRAF4	exp;pred
P17980	Q9BUZ4	PSMC3	TRAF4	exp;pred
Q96EA4	Q9BUZ4	SPDL1	TRAF4	exp
P57078	Q9BUZ4	RIPK4	TRAF4	exp
P36941	Q9BUZ4	LTBR	TRAF4	exp;pred
P02794	Q9BUZ4	FTH1	TRAF4	exp
Q12933	Q9BUZ4	TRAF2	TRAF4	exp;pred
O14744	Q9BUZ4	PRMT5	TRAF4	exp
O43353	Q9BUZ4	RIPK2	TRAF4	exp;pred
Q8N9N5	Q9BUZ4	BANP	TRAF4	exp
Q14517	Q9BUZ4	FAT1	TRAF4	exp
Q9BUZ4	Q9BUZ4	TRAF4	TRAF4	exp;ortho
P19878	Q9BUZ4	NCF2	TRAF4	exp
Q93009	Q9BUZ4	USP7	TRAF4	exp;pred
P31749	Q9BUZ4	AKT1	TRAF4	exp
P23443	Q9BUZ4	RPS6KB1	TRAF4	exp;pred
P52732	Q9BUZ4	KIF11	TRAF4	exp
P63279	Q9BUZ4	UBE2I	TRAF4	exp
O15111	Q9BUZ4	CHUK	TRAF4	exp;pred
P25942	Q9BUZ4	CD40	TRAF4	exp;pred
O15162	Q9BUZ4	PLSCR1	TRAF4	exp
Q15323	Q9BUZ4	KRT31	TRAF4	exp
P47897	Q9BUZ4	QARS	TRAF4	exp
O14964	Q9BUZ4	HGS	TRAF4	exp
O43318	Q9BUZ4	MAP3K7	TRAF4	exp;pred
P11441	Q9BUZ4	UBL4A	TRAF4	exp
P37173	Q9BUZ4	TGFBR2	TRAF4	exp
Q08379	Q9BUZ4	GOLGA2	TRAF4	exp
Q93062	Q9BUZ4	RBPMS	TRAF4	exp
P12814	Q9BUZ4	ACTN1	TRAF4	exp
O43294	Q9BUZ4	TGFB1I1	TRAF4	exp
Q15022	Q9BUZ4	SUZ12	TRAF4	exp
Q14289	Q9BUZ4	PTK2B	TRAF4	exp
P50914	Q9BUZ4	RPL14	TRAF4	exp
P63165	Q9BUZ4	SUMO1	TRAF4	exp
P13224	Q9BUZ4	GP1BB	TRAF4	exp
P51617	Q9BUZ4	IRAK1	TRAF4	exp;pred
O75052	Q9BUZ4	NOS1AP	TRAF4	exp
P29597	Q9BUZ4	TYK2	TRAF4	exp
P40692	Q9BV35	MLH1	SLC25A23	exp
Q15717	Q9BV35	ELAVL1	SLC25A23	exp
Q13618	Q9BV35	CUL3	SLC25A23	exp
Q8TD20	Q9BV35	SLC2A12	SLC25A23	exp
Q8N695	Q9BV35	SLC5A8	SLC25A23	exp
Q13148	Q9BV35	TARDBP	SLC25A23	exp
Q07954	Q9BV35	LRP1	SLC25A23	exp
Q02297	Q9BV35	NRG1	SLC25A23	exp
Q13277	Q9BV40	STX3	VAMP8	exp;pred
Q86Y82	Q9BV40	STX12	VAMP8	exp;pred
O95630	Q9BV40	STAMBP	VAMP8	exp
O75558	Q9BV40	STX11	VAMP8	exp;pred
P30304	Q9BV40	CDC25A	VAMP8	exp
P62258	Q9BV40	YWHAE	VAMP8	exp
Q5SW79	Q9BV40	CEP170	VAMP8	exp
Q16623	Q9BV40	STX1A	VAMP8	exp;pred
P63027	Q9BV40	VAMP2	VAMP8	exp;pred
P13569	Q9BV40	CFTR	VAMP8	exp
Q86X19	Q9BV40	TMEM17	VAMP8	exp
P15313	Q9BV40	ATP6V1B1	VAMP8	exp
P02751	Q9BV40	FN1	VAMP8	exp;pred
P40692	Q9BV40	MLH1	VAMP8	exp
P20648	Q9BV40	ATP4A	VAMP8	exp
P19320	Q9BV40	VCAM1	VAMP8	exp
P40818	Q9BV40	USP8	VAMP8	exp
O00161	Q9BV40	SNAP23	VAMP8	exp;ortho;pred
P54920	Q9BV40	NAPA	VAMP8	exp;pred
P13612	Q9BV40	ITGA4	VAMP8	exp
Q13503	Q9BV40	MED21	VAMP8	exp
P38606	Q9BV40	ATP6V1A	VAMP8	exp
Q12846	Q9BV40	STX4	VAMP8	exp;ortho;pred
P32856	Q9BV40	STX2	VAMP8	exp;pred
O15400	Q9BV40	STX7	VAMP8	exp;pred
P63241	Q9BV47	EIF5A	DUSP26	exp
Q96N67	Q9BV47	DOCK7	DUSP26	exp
Q96JN8	Q9BV47	NEURL4	DUSP26	exp
P36897	Q9BV47	TGFBR1	DUSP26	exp
Q16539	Q9BV47	MAPK14	DUSP26	exp;pred
Q9BV47	Q9BV47	DUSP26	DUSP26	exp
P27361	Q9BV47	MAPK3	DUSP26	exp;pred
P07949	Q9BV47	RET	DUSP26	exp
P08069	Q9BV47	IGF1R	DUSP26	exp
P35222	Q9BV47	CTNNB1	DUSP26	exp
Q99714	Q9BV47	HSD17B10	DUSP26	exp
O95071	Q9BV47	UBR5	DUSP26	exp
Q8IWV8	Q9BV47	UBR2	DUSP26	exp
Q7L0Y3	Q9BV47	TRMT10C	DUSP26	exp
P23470	Q9BV47	PTPRG	DUSP26	exp
O95714	Q9BV47	HERC2	DUSP26	exp
Q14152	Q9BV68	EIF3A	RNF126	exp
P05090	Q9BV68	APOD	RNF126	exp
Q8NG27	Q9BV68	PJA1	RNF126	exp
P53618	Q9BV68	COPB1	RNF126	exp
P67870	Q9BV68	CSNK2B	RNF126	exp
P0CG47	Q9BV68	UBB	RNF126	exp
P78344	Q9BV68	EIF4G2	RNF126	exp
P49736	Q9BV68	MCM2	RNF126	exp
P51668	Q9BV68	UBE2D1	RNF126	exp;pred
P07814	Q9BV68	EPRS	RNF126	exp
Q92878	Q9BV68	RAD50	RNF126	exp
O43592	Q9BV68	XPOT	RNF126	exp
P38936	Q9BV68	CDKN1A	RNF126	exp
P53350	Q9BV68	PLK1	RNF126	exp
P62877	Q9BV68	RBX1	RNF126	exp
Q99816	Q9BV68	TSG101	RNF126	exp
P33991	Q9BV68	MCM4	RNF126	exp
Q7L5D6	Q9BV68	GET4	RNF126	exp
P11441	Q9BV68	UBL4A	RNF126	exp
Q16659	Q9BV68	MAPK6	RNF126	exp
P43246	Q9BV68	MSH2	RNF126	exp
Q01094	Q9BV68	E2F1	RNF126	exp
P52701	Q9BV68	MSH6	RNF126	exp
Q00987	Q9BV68	MDM2	RNF126	exp
P46379	Q9BV68	BAG6	RNF126	exp
O14654	Q9BV68	IRS4	RNF126	exp
Q16891	Q9BV68	IMMT	RNF126	exp
P53621	Q9BV68	COPA	RNF126	exp
P13010	Q9BV68	XRCC5	RNF126	exp
Q13309	Q9BV68	SKP2	RNF126	exp
P12956	Q9BV68	XRCC6	RNF126	exp
P00533	Q9BV68	EGFR	RNF126	exp
P47897	Q9BV68	QARS	RNF126	exp
Q5VTR2	Q9BV68	RNF20	RNF126	exp
Q15020	Q9BV68	SART3	RNF126	exp
P05141	Q9BV68	SLC25A5	RNF126	exp
P62837	Q9BV68	UBE2D2	RNF126	exp;pred
P35573	Q9BV68	AGL	RNF126	exp
Q99759	Q9BV68	MAP3K3	RNF126	exp
Q06210	Q9BV68	GFPT1	RNF126	exp
Q92530	Q9BV68	PSMF1	RNF126	exp
P55072	Q9BV68	VCP	RNF126	exp;pred
Q8N1F7	Q9BV68	NUP93	RNF126	exp
Q01813	Q9BV68	PFKP	RNF126	exp
Q9BV68	Q9BV68	RNF126	RNF126	exp
Q96F44	Q9BV68	TRIM11	RNF126	exp
Q96CS3	Q9BV68	FAF2	RNF126	exp
P35606	Q9BV68	COPB2	RNF126	exp
O75604	Q9BV68	USP2	RNF126	exp
Q13233	Q9BV68	MAP3K1	RNF126	exp
Q93009	Q9BV68	USP7	RNF126	exp
P0CG48	Q9BV68	UBC	RNF126	exp
P61077	Q9BV68	UBE2D3	RNF126	exp;pred
Q96FW1	Q9BV68	OTUB1	RNF126	exp
P61088	Q9BV68	UBE2N	RNF126	exp
P50914	Q9BV73	RPL14	CEP250	exp
P62899	Q9BV73	RPL31	CEP250	exp
P23258	Q9BV73	TUBG1	CEP250	exp
P62258	Q9BV73	YWHAE	CEP250	exp
Q15311	Q9BV73	RALBP1	CEP250	exp
P62277	Q9BV73	RPS13	CEP250	exp
P62851	Q9BV73	RPS25	CEP250	exp
P42704	Q9BV73	LRPPRC	CEP250	exp
P39023	Q9BV73	RPL3	CEP250	exp
Q13724	Q9BV73	MOGS	CEP250	exp
P62269	Q9BV73	RPS18	CEP250	exp
P18124	Q9BV73	RPL7	CEP250	exp
P27348	Q9BV73	YWHAQ	CEP250	exp
Q16629	Q9BV73	SRSF7	CEP250	exp
Q92522	Q9BV73	H1FX	CEP250	exp
P62888	Q9BV73	RPL30	CEP250	exp
P42224	Q9BV73	STAT1	CEP250	exp
P84098	Q9BV73	RPL19	CEP250	exp
P11940	Q9BV73	PABPC1	CEP250	exp
P62249	Q9BV73	RPS16	CEP250	exp
Q5T4S7	Q9BV73	UBR4	CEP250	exp
P11142	Q9BV73	HSPA8	CEP250	exp
P52597	Q9BV73	HNRNPF	CEP250	exp
P36578	Q9BV73	RPL4	CEP250	exp
Q99959	Q9BV73	PKP2	CEP250	exp
Q96JN8	Q9BV73	NEURL4	CEP250	exp
P82933	Q9BV73	MRPS9	CEP250	exp
P33993	Q9BV73	MCM7	CEP250	exp
P46781	Q9BV73	RPS9	CEP250	exp
P22087	Q9BV73	FBL	CEP250	exp
Q3V6T2	Q9BV73	CCDC88A	CEP250	exp
Q5JNZ5	Q9BV73	RPS26P11	CEP250	exp
Q02543	Q9BV73	RPL18A	CEP250	exp
Q8IY67	Q9BV73	RAVER1	CEP250	exp
P08708	Q9BV73	RPS17	CEP250	exp
P68871	Q9BV73	HBB	CEP250	exp
Q15293	Q9BV73	RCN1	CEP250	exp
P38646	Q9BV73	HSPA9	CEP250	exp
Q9BQE3	Q9BV73	TUBA1C	CEP250	exp
O14654	Q9BV73	IRS4	CEP250	exp
Q13509	Q9BV73	TUBB3	CEP250	exp
P62241	Q9BV73	RPS8	CEP250	exp
Q15366	Q9BV73	PCBP2	CEP250	exp
Q13049	Q9BV73	TRIM32	CEP250	exp
Q09028	Q9BV73	RBBP4	CEP250	exp
P62701	Q9BV73	RPS4X	CEP250	exp
P43243	Q9BV73	MATR3	CEP250	exp
P62424	Q9BV73	RPL7A	CEP250	exp
P60709	Q9BV73	ACTB	CEP250	exp
Q07020	Q9BV73	RPL18	CEP250	exp
P25054	Q9BV73	APC	CEP250	exp
Q02952	Q9BV73	AKAP12	CEP250	exp
Q12931	Q9BV73	TRAP1	CEP250	exp
O15027	Q9BV73	SEC16A	CEP250	exp
P17844	Q9BV73	DDX5	CEP250	exp
P62829	Q9BV73	RPL23	CEP250	exp
Q53ET0	Q9BV73	CRTC2	CEP250	exp;pred
Q08380	Q9BV73	LGALS3BP	CEP250	exp
Q08211	Q9BV73	DHX9	CEP250	exp
Q13263	Q9BV73	TRIM28	CEP250	exp
P62913	Q9BV73	RPL11	CEP250	exp
P34931	Q9BV73	HSPA1L	CEP250	exp
O95071	Q9BV73	UBR5	CEP250	exp
P62266	Q9BV73	RPS23	CEP250	exp
O94986	Q9BV73	CEP152	CEP250	exp
P54725	Q9BV73	RAD23A	CEP250	exp
P52272	Q9BV73	HNRNPM	CEP250	exp
Q5SW79	Q9BV73	CEP170	CEP250	exp;pred
Q86W92	Q9BV73	PPFIBP1	CEP250	exp
P16403	Q9BV73	HIST1H1C	CEP250	exp
P27635	Q9BV73	RPL10	CEP250	exp
P61313	Q9BV73	RPL15	CEP250	exp
Q92974	Q9BV73	ARHGEF2	CEP250	exp
P06733	Q9BV73	ENO1	CEP250	exp
Q8IWC1	Q9BV73	MAP7D3	CEP250	exp
P58107	Q9BV73	EPPK1	CEP250	exp
Q14257	Q9BV73	RCN2	CEP250	exp
O75925	Q9BV73	PIAS1	CEP250	exp
P07910	Q9BV73	HNRNPC	CEP250	exp
Q5VT06	Q9BV73	CEP350	CEP250	exp;pred
P23396	Q9BV73	RPS3	CEP250	exp
Q99733	Q9BV73	NAP1L4	CEP250	exp
Q92841	Q9BV73	DDX17	CEP250	exp
O60783	Q9BV73	MRPS14	CEP250	exp
Q08378	Q9BV73	GOLGA3	CEP250	exp
P63104	Q9BV73	YWHAZ	CEP250	exp
Q8N0Z3	Q9BV73	SPICE1	CEP250	exp
Q6Y7W6	Q9BV73	GIGYF2	CEP250	exp
Q7Z6Z7	Q9BV73	HUWE1	CEP250	exp
Q12979	Q9BV73	ABR	CEP250	exp
P26373	Q9BV73	RPL13	CEP250	exp
P61247	Q9BV73	RPS3A	CEP250	exp
P11021	Q9BV73	HSPA5	CEP250	exp
P31943	Q9BV73	HNRNPH1	CEP250	exp
P30050	Q9BV73	RPL12	CEP250	exp
P46777	Q9BV73	RPL5	CEP250	exp
Q7KZ85	Q9BV73	SUPT6H	CEP250	exp
P15880	Q9BV73	RPS2	CEP250	exp
Q86V81	Q9BV73	ALYREF	CEP250	exp
Q16531	Q9BV73	DDB1	CEP250	exp
P83731	Q9BV73	RPL24	CEP250	exp
Q71U36	Q9BV73	TUBA1A	CEP250	exp
P08238	Q9BV73	HSP90AB1	CEP250	exp
P62750	Q9BV73	RPL23A	CEP250	exp
P68104	Q9BV73	EEF1A1	CEP250	exp
O00165	Q9BV73	HAX1	CEP250	exp
P62917	Q9BV73	RPL8	CEP250	exp
P40429	Q9BV73	RPL13A	CEP250	exp
P05387	Q9BV73	RPLP2	CEP250	exp
P82650	Q9BV73	MRPS22	CEP250	exp
Q96DF8	Q9BV73	ESS2	CEP250	exp
Q96EY7	Q9BV73	PTCD3	CEP250	exp
P62906	Q9BV73	RPL10A	CEP250	exp
P42766	Q9BV73	RPL35	CEP250	exp
P46783	Q9BV73	RPS10	CEP250	exp
P35579	Q9BV73	MYH9	CEP250	exp
Q14258	Q9BV73	TRIM25	CEP250	exp
P62318	Q9BV73	SNRPD3	CEP250	exp
P50552	Q9BV73	VASP	CEP250	exp
P62263	Q9BV73	RPS14	CEP250	exp
P62244	Q9BV73	RPS15A	CEP250	exp
P62753	Q9BV73	RPS6	CEP250	exp
P84103	Q9BV73	SRSF3	CEP250	exp
Q00839	Q9BV73	HNRNPU	CEP250	exp
Q15008	Q9BV73	PSMD6	CEP250	exp
P16989	Q9BV73	YBX3	CEP250	exp
P61981	Q9BV73	YWHAG	CEP250	exp
P10644	Q9BV73	PRKAR1A	CEP250	exp
P46778	Q9BV73	RPL21	CEP250	exp
Q14999	Q9BV73	CUL7	CEP250	exp
P07437	Q9BV73	TUBB	CEP250	exp
Q5RKV6	Q9BV73	EXOSC6	CEP250	exp
Q02878	Q9BV73	RPL6	CEP250	exp
P0CG47	Q9BV73	UBB	CEP250	exp
P39019	Q9BV73	RPS19	CEP250	exp
P69905	Q9BV73	HBA1;HBA2	CEP250	exp
P05067	Q9BV73	APP	CEP250	exp
P0DMV8	Q9BV73	HSPA1A	CEP250	exp
P62805	Q9BV73	HIST1H4A;HIST1H4B;HIST1H4C;HIST1H4D;HIST1H4E;HIST1H4F;HIST1H4H;HIST1H4I;HIST1H4J;HIST1H4K;HIST1H4L;HIST2H4A;HIST2H4B;HIST4H4	CEP250	exp
Q92831	Q9BV73	KAT2B	CEP250	exp
P61353	Q9BV73	RPL27	CEP250	exp
Q96N67	Q9BV73	DOCK7	CEP250	exp
P07900	Q9BV73	HSP90AA1	CEP250	exp
O95714	Q9BV73	HERC2	CEP250	exp
P04350	Q9BV73	TUBB4A	CEP250	exp
O43852	Q9BV73	CALU	CEP250	exp
P51398	Q9BV73	DAP3	CEP250	exp
P37198	Q9BV73	NUP62	CEP250	exp
P05388	Q9BV73	RPLP0	CEP250	exp
P68371	Q9BV73	TUBB4B	CEP250	exp
P54652	Q9BV73	HSPA2	CEP250	exp
O14965	Q9BV79	AURKA	MECR	exp
P51149	Q9BV79	RAB7A	MECR	exp
O75787	Q9BV79	ATP6AP2	MECR	exp
P10276	Q9BV79	RARA	MECR	exp
Q5S007	Q9BVA1	LRRK2	TUBB2B	exp
P55957	Q9BVA1	BID	TUBB2B	exp
Q99558	Q9BVA1	MAP3K14	TUBB2B	exp;pred
Q14258	Q9BVA1	TRIM25	TUBB2B	exp
P13612	Q9BVA1	ITGA4	TUBB2B	exp
P04629	Q9BVA1	NTRK1	TUBB2B	exp
Q9BQE3	Q9BVA1	TUBA1C	TUBB2B	exp;pred
O43353	Q9BVA1	RIPK2	TUBB2B	exp;pred
O14920	Q9BVA1	IKBKB	TUBB2B	exp;pred
P41220	Q9BVA1	RGS2	TUBB2B	exp
P33992	Q9BVA1	MCM5	TUBB2B	exp
Q99832	Q9BVA1	CCT7	TUBB2B	exp;pred
P07900	Q9BVA1	HSP90AA1	TUBB2B	exp;pred
Q92858	Q9BVA1	ATOH1	TUBB2B	exp
P38936	Q9BVA1	CDKN1A	TUBB2B	exp
Q13233	Q9BVA1	MAP3K1	TUBB2B	exp;pred
P67870	Q9BVA1	CSNK2B	TUBB2B	exp
P62244	Q9BVA1	RPS15A	TUBB2B	exp
P60033	Q9BVA1	CD81	TUBB2B	exp
Q13618	Q9BVA1	CUL3	TUBB2B	exp
P62701	Q9BVA1	RPS4X	TUBB2B	exp;pred
P01100	Q9BVA1	FOS	TUBB2B	exp
P49736	Q9BVA1	MCM2	TUBB2B	exp
O75381	Q9BVA1	PEX14	TUBB2B	exp
P42766	Q9BVA1	RPL35	TUBB2B	exp;pred
Q07954	Q9BVA1	LRP1	TUBB2B	exp
Q14999	Q9BVA1	CUL7	TUBB2B	exp
Q6PEY2	Q9BVA1	TUBA3E	TUBB2B	exp;pred
O43318	Q9BVA1	MAP3K7	TUBB2B	exp;pred
P40227	Q9BVA1	CCT6A	TUBB2B	exp;pred
P62258	Q9BVA1	YWHAE	TUBB2B	exp;ortho;pred
P57078	Q9BVA1	RIPK4	TUBB2B	exp
O75147	Q9BVA1	OBSL1	TUBB2B	exp
Q00653	Q9BVA1	NFKB2	TUBB2B	exp;pred
P78371	Q9BVA1	CCT2	TUBB2B	exp;pred
P20333	Q9BVA1	TNFRSF1B	TUBB2B	exp;pred
P29353	Q9BVA1	SHC1	TUBB2B	exp
Q99759	Q9BVA1	MAP3K3	TUBB2B	exp;pred
P49368	Q9BVA1	CCT3	TUBB2B	exp;pred
P55072	Q9BVA1	VCP	TUBB2B	exp;pred
Q9BV73	Q9BVA1	CEP250	TUBB2B	exp
Q8WXJ9	Q9BVA1	ASB17	TUBB2B	exp
P20073	Q9BVA1	ANXA7	TUBB2B	exp
O15357	Q9BVA1	INPPL1	TUBB2B	exp
Q3ZCM7	Q9BVA1	TUBB8	TUBB2B	exp;pred
P68366	Q9BVA1	TUBA4A	TUBB2B	exp;ortho;pred
Q15750	Q9BVA1	TAB1	TUBB2B	exp
O14829	Q9BVA1	PPEF1	TUBB2B	exp
P05412	Q9BVA1	JUN	TUBB2B	exp
Q13509	Q9BVA1	TUBB3	TUBB2B	exp;pred
Q15678	Q9BVI0	PTPN14	PHF20	exp
Q14258	Q9BVI0	TRIM25	PHF20	exp
P01106	Q9BVI0	MYC	PHF20	exp
Q96EZ8	Q9BVI0	MCRS1	PHF20	exp
P61964	Q9BVI0	WDR5	PHF20	exp;ortho;pred
P68431	Q9BVI0	HIST1H3A;HIST1H3B;HIST1H3C;HIST1H3D;HIST1H3E;HIST1H3F;HIST1H3G;HIST1H3H;HIST1H3I;HIST1H3J	PHF20	exp;pred
P62805	Q9BVI0	HIST1H4A;HIST1H4B;HIST1H4C;HIST1H4D;HIST1H4E;HIST1H4F;HIST1H4H;HIST1H4I;HIST1H4J;HIST1H4K;HIST1H4L;HIST2H4A;HIST2H4B;HIST4H4	PHF20	exp;pred
Q96EY1	Q9BVI4	DNAJA3	NOC4L	exp
O95084	Q9BVI4	PRSS23	NOC4L	exp
P62263	Q9BVI4	RPS14	NOC4L	exp
Q16666	Q9BVI4	IFI16	NOC4L	exp
O43159	Q9BVI4	RRP8	NOC4L	exp;ortho
Q02539	Q9BVI4	HIST1H1A	NOC4L	exp
O14503	Q9BVI4	BHLHE40	NOC4L	exp
O75147	Q9BVI4	OBSL1	NOC4L	exp
P18124	Q9BVI4	RPL7	NOC4L	exp
P47914	Q9BVI4	RPL29	NOC4L	exp;ortho
P19338	Q9BVI4	NCL	NOC4L	exp;ortho
P22492	Q9BVI4	HIST1H1T	NOC4L	exp
Q86Y82	Q9BVI4	STX12	NOC4L	exp
Q9BV73	Q9BVI4	CEP250	NOC4L	exp
P49902	Q9BVI4	NT5C2	NOC4L	exp
O75915	Q9BVI4	ARL6IP5	NOC4L	exp
P08670	Q9BVI4	VIM	NOC4L	exp
O00541	Q9BVI4	PES1	NOC4L	exp;ortho;pred
Q16543	Q9BVI4	CDC37	NOC4L	exp
P05412	Q9BVI4	JUN	NOC4L	exp
O60729	Q9BVI4	CDC14B	NOC4L	exp
O15162	Q9BVI4	PLSCR1	NOC4L	exp
Q15020	Q9BVI4	SART3	NOC4L	exp
Q86VQ0	Q9BVI4	LCA5	NOC4L	exp
P01127	Q9BVI4	PDGFB	NOC4L	exp
P62081	Q9BVI4	RPS7	NOC4L	exp
O15400	Q9BVI4	STX7	NOC4L	exp
Q68CZ1	Q9BVI4	RPGRIP1L	NOC4L	exp
P05067	Q9BVJ6	APP	UTP14A	exp;pred
Q05513	Q9BVJ6	PRKCZ	UTP14A	exp
P11464	Q9BVJ6	PSG1	UTP14A	exp
P48431	Q9BVJ6	SOX2	UTP14A	exp
P41223	Q9BVJ6	BUD31	UTP14A	exp
P60484	Q9BVJ6	PTEN	UTP14A	exp
Q15459	Q9BVJ6	SF3A1	UTP14A	exp
Q99459	Q9BVJ6	CDC5L	UTP14A	exp
O14980	Q9BVJ6	XPO1	UTP14A	exp
P03372	Q9BVJ6	ESR1	UTP14A	exp
P08670	Q9BVJ6	VIM	UTP14A	exp
O75147	Q9BVJ6	OBSL1	UTP14A	exp
P45880	Q9BVJ6	VDAC2	UTP14A	exp
P49756	Q9BVJ6	RBM25	UTP14A	exp
P07910	Q9BVJ6	HNRNPC	UTP14A	exp
P62310	Q9BVJ6	LSM3	UTP14A	exp
Q08211	Q9BVJ6	DHX9	UTP14A	exp
O43261	Q9BVJ6	DLEU1	UTP14A	exp
