UniProt1	UniProt2	symbol1	symbol2	evidence type
P01019	P42785	AGT	PRCP	exp
P01019	Q01844	AGT	EWSR1	exp
P01019	P40763	AGT	STAT3	exp
P01019	P50052	AGT	AGTR2	exp;ortho;pred
P01019	P08311	AGT	CTSG	exp;pred
P01019	P20823	AGT	HNF1A	exp
P01019	Q9BYF1	AGT	ACE2	exp;pred
P01019	P01019	AGT	AGT	exp;pred
P01019	P42892	AGT	ECE1	exp
P01019	Q8TAX9	AGT	GSDMB	exp
P01019	Q16819	AGT	MEP1A	exp
P01019	P48147	AGT	PREP	exp
P01019	Q9NZM3	AGT	ITSN2	exp
P01019	P11021	AGT	HSPA5	exp
P01019	P04637	AGT	TP53	exp
P01019	P62993	AGT	GRB2	exp
P01019	P30556	AGT	AGTR1	exp;pred
P01019	P04201	AGT	MAS1	exp
P01019	P27824	AGT	CANX	exp
P01019	Q07075	AGT	ENPEP	exp
P01019	P08473	AGT	MME	exp
P01019	P13727	AGT	PRG2	exp
P01019	P12821	AGT	ACE	exp
P01033	Q9NRD1	TIMP1	FBXO6	exp
P01033	Q13011	TIMP1	ECH1	exp
P01033	P09238	TIMP1	MMP10	exp;pred
P01033	P08254	TIMP1	MMP3	exp;pred
P01033	P08253	TIMP1	MMP2	exp;pred
P01033	P24534	TIMP1	EEF1B2	exp
P01033	Q05516	TIMP1	ZBTB16	exp
P01033	P55854	TIMP1	SUMO3	exp
P01033	P08962	TIMP1	CD63	exp;pred
P01033	P61956	TIMP1	SUMO2	exp
P01033	P14780	TIMP1	MMP9	exp;pred
P01033	P08833	TIMP1	IGFBP1	exp
P01033	P21802	TIMP1	FGFR2	exp
P01033	P20908	TIMP1	COL5A1	exp;pred
P01033	Q99972	TIMP1	MYOC	exp
P01033	P03956	TIMP1	MMP1	exp;pred
P01137	P07942	TGFB1	LAMB1	exp;pred
P01137	Q8IWV7	TGFB1	UBR1	exp
P01137	P29279	TGFB1	CTGF	exp;pred
P01137	P09486	TGFB1	SPARC	exp
P01137	P10147	TGFB1	CCL3	exp
P01137	Q8N726	TGFB1	CDKN2A	exp
P01137	Q9UER7	TGFB1	DAXX	exp
P01137	P50222	TGFB1	MEOX2	exp
P01137	P18564	TGFB1	ITGB6	exp;pred
P01137	P11464	TGFB1	PSG1	exp
P01137	P06756	TGFB1	ITGAV	exp;pred
P01137	Q8TD06	TGFB1	AGR3	exp
P01137	Q5BLP8	TGFB1	C4orf48	exp
P01137	P05067	TGFB1	APP	exp;pred
P01137	Q8IZY5	TGFB1	BLID	exp
P01137	Q8N5R6	TGFB1	CCDC33	exp
P01137	Q96QR1	TGFB1	SCGB3A1	exp
P01137	P20742	TGFB1	PZP	exp
P01137	P08253	TGFB1	MMP2	exp;pred
P01137	P12643	TGFB1	BMP2	exp;pred
P01137	P07996	TGFB1	THBS1	exp;pred
P01137	Q15582	TGFB1	TGFBI	exp;pred
P01137	Q9UKQ9	TGFB1	KLK9	exp
P01137	P62942	TGFB1	FKBP1A	exp
P01137	P01137	TGFB1	TGFB1	exp;ortho
P01137	P36897	TGFB1	TGFBR1	exp;ortho;pred
P01137	P04004	TGFB1	VTN	exp
P01137	P37023	TGFB1	ACVRL1	exp;pred
P01137	Q8TBE7	TGFB1	SLC35G2	exp
P01137	P20908	TGFB1	COL5A1	exp;pred
P01137	Q15910	TGFB1	EZH2	exp
P01137	Q8N2S1	TGFB1	LTBP4	exp;pred
P01137	Q00887	TGFB1	PSG9	exp
P01137	Q14689	TGFB1	DIP2A	exp
P01137	P22557	TGFB1	ALAS2	exp
P01137	P42566	TGFB1	EPS15	exp
P01137	Q9H871	TGFB1	RMND5A	exp
P01137	Q15828	TGFB1	CST6	exp
P01137	Q14766	TGFB1	LTBP1	exp;pred
P01137	P35555	TGFB1	FBN1	exp;pred
P01137	Q969H0	TGFB1	FBXW7	exp
P01137	Q9BY76	TGFB1	ANGPTL4	exp
P01137	P07585	TGFB1	DCN	exp;pred
P01137	Q12841	TGFB1	FSTL1	exp
P01137	P25054	TGFB1	APC	exp
P01137	Q07507	TGFB1	DPT	exp
P01137	P14780	TGFB1	MMP9	exp;pred
P01137	P59665	TGFB1	DEFA1;DEFA1B	exp
P01137	Q96QB1	TGFB1	DLC1	exp;pred
P01137	P37173	TGFB1	TGFBR2	exp;ortho;pred
P01137	P11473	TGFB1	VDR	exp
P01137	Q9Y2T1	TGFB1	AXIN2	exp
P01137	Q86YC3	TGFB1	NRROS	exp
P01137	P13501	TGFB1	CCL5	exp;pred
P01137	Q4ZG55	TGFB1	GREB1	exp
P01137	Q13620	TGFB1	CUL4B	exp
P01137	P04626	TGFB1	ERBB2	exp
P01137	Q53EV4	TGFB1	LRRC23	exp
P01137	Q9H6U6	TGFB1	BCAS3	exp
P01137	P21810	TGFB1	BGN	exp;pred
P01137	Q9BS26	TGFB1	ERP44	exp
P01137	Q9BZ95	TGFB1	NSD3	exp
P01137	Q96JY6	TGFB1	PDLIM2	exp
P01137	P36894	TGFB1	BMPR1A	exp;pred
P01137	Q13347	TGFB1	EIF3I	exp;pred
P01137	Q9NS15	TGFB1	LTBP3	exp;ortho;pred
P01137	Q9UK73	TGFB1	FEM1B	exp
P01137	Q03001	TGFB1	DST	exp
P01137	Q9UHC1	TGFB1	MLH3	exp
P01137	Q06828	TGFB1	FMOD	exp
P01137	Q14392	TGFB1	LRRC32	exp
P01137	P17813	TGFB1	ENG	exp;pred
P01137	P02751	TGFB1	FN1	exp;pred
P01137	Q14258	TGFB1	TRIM25	exp;pred
P01137	Q15022	TGFB1	SUZ12	exp
P01137	P34741	TGFB1	SDC2	exp
P01137	P04637	TGFB1	TP53	exp;pred
P01137	P21333	TGFB1	FLNA	exp;pred
P01137	Q9BTC8	TGFB1	MTA3	exp
P01137	P30419	TGFB1	NMT1	exp
P01137	P26012	TGFB1	ITGB8	exp;pred
P01137	Q01082	TGFB1	SPTBN1	exp
P01137	P11047	TGFB1	LAMC1	exp;pred
P01137	Q9Y337	TGFB1	KLK5	exp
P01137	Q12805	TGFB1	EFEMP1	exp
P01137	P49862	TGFB1	KLK7	exp
P01137	Q03167	TGFB1	TGFBR3	exp;ortho;pred
P01137	P62258	TGFB1	YWHAE	exp
P01137	P09630	TGFB1	HOXC6	exp
P01137	Q9Y5Y6	TGFB1	ST14	exp
P01137	P02458	TGFB1	COL2A1	exp;pred
P01137	Q9UI38	TGFB1	PRSS50	exp
P01137	Q15198	TGFB1	PDGFRL	exp
P01137	Q96KQ7	TGFB1	EHMT2	exp
P01137	Q9NRD1	TGFB1	FBXO6	exp
P01137	Q92748	TGFB1	THRSP	exp
P01137	Q96NZ8	TGFB1	WFIKKN1	exp
P01137	P23508	TGFB1	MCC	exp
P01137	P47813	TGFB1	EIF1AX	exp
P01137	Q8TEU8	TGFB1	WFIKKN2	exp;pred
P01137	Q6EMK4	TGFB1	VASN	exp;pred
P01137	Q8NF91	TGFB1	SYNE1	exp
P01137	P23771	TGFB1	GATA3	exp;pred
P01137	Q13118	TGFB1	KLF10	exp;pred
P01137	P49354	TGFB1	FNTA	exp;pred
P01137	Q9P2W1	TGFB1	PSMC3IP	exp
P01375	P04632	TNF	CAPNS1	exp
P01375	Q8TD22	TNF	SFXN5	exp
P01375	Q15628	TNF	TRADD	exp;ortho;pred
P01375	Q9ULZ9	TNF	MMP17	exp
P01375	Q9UKB1	TNF	FBXW11	exp
P01375	P60953	TNF	CDC42	exp
P01375	Q9Y6K9	TNF	IKBKG	exp;ortho;pred
P01375	Q9Y232	TNF	CDYL	exp
P01375	P15291	TNF	B4GALT1	exp
P01375	Q9BYM8	TNF	RBCK1	exp
P01375	P36941	TNF	LTBR	exp;pred
P01375	P19438	TNF	TNFRSF1A	exp;ortho;pred
P01375	P35916	TNF	FLT4	exp
P01375	Q14118	TNF	DAG1	exp
P01375	Q14790	TNF	CASP8	exp;pred
P01375	P25963	TNF	NFKBIA	exp
P01375	Q13489	TNF	BIRC3	exp;pred
P01375	Q9UHD2	TNF	TBK1	exp
P01375	P13473	TNF	LAMP2	exp
P01375	Q8TDX7	TNF	NEK7	exp
P01375	Q8N442	TNF	GUF1	exp
P01375	P09603	TNF	CSF1	exp
P01375	P19823	TNF	ITIH2	exp
P01375	Q9C0C4	TNF	SEMA4C	exp
P01375	P02545	TNF	LMNA	exp;pred
P01375	P61088	TNF	UBE2N	exp
P01375	P0CG48	TNF	UBC	exp
P01375	Q15750	TNF	TAB1	exp
P01375	Q9Y6W8	TNF	ICOS	exp
P01375	Q969V3	TNF	NCLN	exp
P01375	P07585	TNF	DCN	exp
P01375	P04792	TNF	HSPB1	exp
P01375	Q9NP72	TNF	RAB18	exp
P01375	P63244	TNF	RACK1	exp
P01375	Q16082	TNF	HSPB2	exp
P01375	P07948	TNF	LYN	exp
P01375	P06241	TNF	FYN	exp
P01375	Q96BW9	TNF	TAMM41	exp
P01375	Q9H0F6	TNF	SHARPIN	exp
P01375	Q5SZK8	TNF	FREM2	exp
P01375	Q9BZS1	TNF	FOXP3	exp;pred
P01375	Q15025	TNF	TNIP1	exp
P01375	P27348	TNF	YWHAQ	exp
P01375	Q86UY8	TNF	NT5DC3	exp
P01375	Q9NQC7	TNF	CYLD	exp;pred
P01375	Q6MZP7	TNF	LIN54	exp
P01375	P36507	TNF	MAP2K2	exp
P01375	Q13546	TNF	RIPK1	exp;ortho;pred
P01375	Q96BN8	TNF	OTULIN	exp
P01375	P25445	TNF	FAS	exp;pred
P01375	P20333	TNF	TNFRSF1B	exp;ortho;pred
P01375	Q9UIQ6	TNF	LNPEP	exp
P01375	P01579	TNF	IFNG	exp
P01375	Q13332	TNF	PTPRS	exp
P01375	P20339	TNF	RAB5A	exp
P01375	Q9NYJ8	TNF	TAB2	exp;pred
P01375	P49589	TNF	CARS	exp
P01375	P14859	TNF	POU2F1	exp
P01375	Q96MM7	TNF	HS6ST2	exp
P01375	Q08629	TNF	SPOCK1	exp
P01375	Q5ZPR3	TNF	CD276	exp;pred
P01375	P16615	TNF	ATP2A2	exp;pred
P01375	Q68D85	TNF	NCR3LG1	exp
P01375	Q02338	TNF	BDH1	exp
P01375	P24928	TNF	POLR2A	exp
P01375	Q96EP0	TNF	RNF31	exp
P01375	P78536	TNF	ADAM17	exp;pred
P01375	P26651	TNF	ZFP36	exp;ortho
P01375	Q13490	TNF	BIRC2	exp;pred
P01375	Q9UMR2	TNF	DDX19B	exp
P01375	Q6P9B9	TNF	INTS5	exp
P01375	Q9Y291	TNF	MRPS33	exp
P01375	Q9HCU4	TNF	CELSR2	exp;pred
P01375	Q09472	TNF	EP300	exp;pred
P01375	Q15311	TNF	RALBP1	exp
P01375	Q12933	TNF	TRAF2	exp;pred
P01375	P23471	TNF	PTPRZ1	exp
P01375	P50502	TNF	ST13	exp
P01375	Q9NP58	TNF	ABCB6	exp
P01375	Q14103	TNF	HNRNPD	exp
P01375	P32189	TNF	GK	exp
P01375	Q14515	TNF	SPARCL1	exp
P01375	P61619	TNF	SEC61A1	exp;pred
P01375	Q9Y297	TNF	BTRC	exp
P01375	P0DP23	TNF	CALM1	exp
P01375	Q9UM82	TNF	SPATA2	exp
P01375	Q9NY59	TNF	SMPD3	exp
P01375	Q13568	TNF	IRF5	exp
P01375	Q03135	TNF	CAV1	exp
P01375	Q5TC82	TNF	RC3H1	exp
P01375	P10909	TNF	CLU	exp
P01375	Q4ZIN3	TNF	TMEM259	exp
P01375	P24158	TNF	PRTN3	exp
P01375	P62269	TNF	RPS18	exp
P01375	Q9BRN9	TNF	TM2D3	exp
P01375	Q8N165	TNF	PDIK1L	exp
P01375	P07196	TNF	NEFL	exp
P01375	Q92859	TNF	NEO1	exp
P01375	Q15382	TNF	RHEB	exp
P01375	Q96CV9	TNF	OPTN	exp
P01375	P48723	TNF	HSPA13	exp
P01375	P21810	TNF	BGN	exp;pred
P01375	P21580	TNF	TNFAIP3	exp;pred
P01375	P41273	TNF	TNFSF9	exp;pred
P01375	Q13443	TNF	ADAM9	exp
P01375	P11117	TNF	ACP2	exp
P01375	Q13158	TNF	FADD	exp;ortho;pred
P01375	P13521	TNF	SCG2	exp
P01375	Q15717	TNF	ELAVL1	exp;pred
P01375	P01375	TNF	TNF	exp;ortho;pred
P01375	Q04206	TNF	RELA	exp;ortho;pred
P01375	Q5HYI7	TNF	MTX3	exp
P01375	Q9UKV8	TNF	AGO2	exp
P01579	Q9HD26	IFNG	GOPC	exp
P01579	P15260	IFNG	IFNGR1	exp;pred
P01579	P38484	IFNG	IFNGR2	exp;pred
P01579	Q9BZS1	IFNG	FOXP3	exp;ortho
P01579	P30101	IFNG	PDIA3	exp
P01579	Q13263	IFNG	TRIM28	exp
P01579	P42226	IFNG	STAT6	exp
P01579	Q01196	IFNG	RUNX1	exp
P01579	P01579	IFNG	IFNG	exp
P01579	Q8TF47	IFNG	ZFP90	exp
P01584	P23946	IL1B	CMA1	exp
P01584	P01584	IL1B	IL1B	exp
P01584	P27930	IL1B	IL1R2	exp;pred
P01584	P05187	IL1B	ALPP	exp
P01584	Q309B1	IL1B	TRIM16L	exp
P01584	P24158	IL1B	PRTN3	exp
P01584	P07911	IL1B	UMOD	exp
P01584	Q9ULZ3	IL1B	PYCARD	exp
P01584	P49662	IL1B	CASP4	exp;pred
P01584	P07550	IL1B	ADRB2	exp
P01584	P07948	IL1B	LYN	exp
P01584	Q8WX94	IL1B	NLRP7	exp;pred
P01584	P09429	IL1B	HMGB1	exp
P01584	Q5D1E8	IL1B	ZC3H12A	exp
P01584	P05067	IL1B	APP	exp;pred
P01584	P14778	IL1B	IL1R1	exp;ortho;pred
P01584	Q86W26	IL1B	NLRP10	exp
P01584	P29466	IL1B	CASP1	exp;ortho;pred
P01584	P08047	IL1B	SP1	exp;pred
P01584	Q9Y6K9	IL1B	IKBKG	exp
P01584	P08253	IL1B	MMP2	exp
P01584	P18031	IL1B	PTPN1	exp
P01584	P14618	IL1B	PKM	exp
P01584	P18146	IL1B	EGR1	exp
P01584	P06241	IL1B	FYN	exp
P01584	Q15717	IL1B	ELAVL1	exp
P01584	Q9NPH3	IL1B	IL1RAP	exp;pred
P04040	Q9UII2	CAT	ATPIF1	exp
P04040	P04629	CAT	NTRK1	exp;pred
P04040	Q08426	CAT	EHHADH	exp
P04040	Q06124	CAT	PTPN11	exp;pred
P04040	P04179	CAT	SOD2	exp
P04040	Q9BYF1	CAT	ACE2	exp
P04040	Q9Y281	CAT	CFL2	exp
P04040	Q2T9J0	CAT	TYSND1	exp
P04040	Q6EEV6	CAT	SUMO4	exp
P04040	Q5JWF2	CAT	GNAS	exp
P04040	P32119	CAT	PRDX2	exp
P04040	Q70EK8	CAT	USP53	exp
P04040	P14923	CAT	JUP	exp
P04040	Q96GK7	CAT	FAHD2A	exp
P04040	Q15067	CAT	ACOX1	exp
P04040	Q00796	CAT	SORD	exp
P04040	P42684	CAT	ABL2	exp;pred
P04040	P13929	CAT	ENO3	exp
P04040	Q6P587	CAT	FAHD1	exp
P04040	P09110	CAT	ACAA1	exp
P04040	P07195	CAT	LDHB	exp
P04040	P61106	CAT	RAB14	exp
P04040	P49736	CAT	MCM2	exp
P04040	Q13586	CAT	STIM1	exp
P04040	Q06830	CAT	PRDX1	exp
P04040	P06733	CAT	ENO1	exp
P04040	Q9NQC7	CAT	CYLD	exp
P04040	P30044	CAT	PRDX5	exp
P04040	P20340	CAT	RAB6A	exp
P04040	P04040	CAT	CAT	exp;ortho;pred
P04040	P99999	CAT	CYCS	exp
P04040	Q9H0R8	CAT	GABARAPL1	exp
P04040	Q14145	CAT	KEAP1	exp
P04040	P51659	CAT	HSD17B4	exp
P04040	Q6ICL3	CAT	TANGO2	exp
P04040	Q9H0W5	CAT	CCDC8	exp
P04040	Q9Y3C8	CAT	UFC1	exp
P04040	Q9BXR5	CAT	TLR10	exp
P04040	P62993	CAT	GRB2	exp;pred
P04040	P51532	CAT	SMARCA4	exp
P04040	P35573	CAT	AGL	exp
P04040	P23528	CAT	CFL1	exp
P04040	Q8IV20	CAT	LACC1	exp
P04040	Q9HCE1	CAT	MOV10	exp
P04040	P51608	CAT	MECP2	exp
P04040	P19838	CAT	NFKB1	exp
P04040	P05067	CAT	APP	exp;pred
P04040	P61158	CAT	ACTR3	exp
P04040	P49419	CAT	ALDH7A1	exp
P04040	P50542	CAT	PEX5	exp
P04040	Q9H2U2	CAT	PPA2	exp
P04040	P61604	CAT	HSPE1	exp
P04040	P36871	CAT	PGM1	exp
P04179	Q13043	SOD2	STK4	exp
P04179	P60174	SOD2	TPI1	exp
P04179	Q9UGY1	SOD2	NOL12	exp
P04179	Q99798	SOD2	ACO2	exp
P04179	P51531	SOD2	SMARCA2	exp
P04179	Q9P0L0	SOD2	VAPA	exp
P04179	P51649	SOD2	ALDH5A1	exp
P04179	Q8N6T7	SOD2	SIRT6	exp
P04179	P16871	SOD2	IL7R	exp
P04179	P12955	SOD2	PEPD	exp
P04179	P30837	SOD2	ALDH1B1	exp
P04179	P46778	SOD2	RPL21	exp
P04179	P04181	SOD2	OAT	exp
P04179	Q9UKE5	SOD2	TNIK	exp
P04179	Q7L5D6	SOD2	GET4	exp
P04179	P61247	SOD2	RPS3A	exp
P04179	P16104	SOD2	H2AFX	exp
P04179	P15374	SOD2	UCHL3	exp
P04179	P30480	SOD2	HLA-B	exp
P04179	P13929	SOD2	ENO3	exp
P04179	Q92681	SOD2	RSC1A1	exp
P04179	P09972	SOD2	ALDOC	exp
P04179	Q9HCS2	SOD2	CYP4F12	exp
P04179	P07237	SOD2	P4HB	exp
P04179	P80404	SOD2	ABAT	exp
P04179	Q9Y4P3	SOD2	TBL2	exp
P04179	Q2VWA4	SOD2	SKOR2	exp
P04179	P40337	SOD2	VHL	exp
P04179	P04745	SOD2	AMY1A;AMY1B;AMY1C	exp
P04179	Q14164	SOD2	IKBKE	exp
P04179	Q8TD30	SOD2	GPT2	exp
P04179	P05067	SOD2	APP	exp
P04179	Q9P275	SOD2	USP36	exp
P04179	P40925	SOD2	MDH1	exp
P04179	Q9H0R4	SOD2	HDHD2	exp
P04179	Q13029	SOD2	PRDM2	exp
P04179	Q13177	SOD2	PAK2	exp
P04179	Q9BQ15	SOD2	NABP2	exp
P04179	Q9GZU8	SOD2	FAM192A	exp
P04179	P20338	SOD2	RAB4A	exp;pred
P04179	P62330	SOD2	ARF6	exp
P04179	P07954	SOD2	FH	exp
P04179	P30086	SOD2	PEBP1	exp
P04179	Q9HCM3	SOD2	KIAA1549	exp
P04179	Q9UHQ7	SOD2	TCEAL9	exp
P04179	Q92545	SOD2	TMEM131	exp
P04179	P29372	SOD2	MPG	exp
P04179	P23508	SOD2	MCC	exp
P04179	Q12765	SOD2	SCRN1	exp
P04179	Q9Y6G9	SOD2	DYNC1LI1	exp
P04179	P29401	SOD2	TKT	exp
P04179	Q6NXR8	SOD2	RPS3A	exp
P04179	P05091	SOD2	ALDH2	exp
P04179	P04179	SOD2	SOD2	exp;ortho;pred
P04179	P30038	SOD2	ALDH4A1	exp
P04179	P14625	SOD2	HSP90B1	exp
P04179	Q8IWV8	SOD2	UBR2	exp
P04179	P11441	SOD2	UBL4A	exp
P04179	P61604	SOD2	HSPE1	exp
P04179	Q14789	SOD2	GOLGB1	exp
P04179	P13535	SOD2	MYH8	exp
P04179	P36969	SOD2	GPX4	exp
P04179	Q14258	SOD2	TRIM25	exp
P04179	P30044	SOD2	PRDX5	exp
P04637	Q01094	TP53	E2F1	exp;ortho;pred
P04637	P42773	TP53	CDKN2C	exp;pred
P04637	P42226	TP53	STAT6	exp;pred
P04637	P13639	TP53	EEF2	exp;pred
P04637	P62328	TP53	TMSB4X	exp
P04637	P19525	TP53	EIF2AK2	exp;pred
P04637	P53801	TP53	PTTG1IP	exp;pred
P04637	Q9UBL6	TP53	CPNE7	exp
P04637	Q01831	TP53	XPC	exp;pred
P04637	Q9Y222	TP53	DMTF1	exp
P04637	Q13619	TP53	CUL4A	exp;pred
P04637	Q7KZ85	TP53	SUPT6H	exp
P04637	P35354	TP53	PTGS2	exp;pred
P04637	Q14186	TP53	TFDP1	exp;pred
P04637	Q9NRG4	TP53	SMYD2	exp;pred
P04637	Q6Y7W6	TP53	GIGYF2	exp
P04637	P61956	TP53	SUMO2	exp;pred
P04637	Q16637	TP53	SMN1;SMN2	exp
P04637	Q9Y5J3	TP53	HEY1	exp
P04637	Q13620	TP53	CUL4B	exp;pred
P04637	Q12979	TP53	ABR	exp
P04637	Q15466	TP53	NR0B2	exp;pred
P04637	Q5JVS0	TP53	HABP4	exp;pred
P04637	P61221	TP53	ABCE1	exp
P04637	Q12824	TP53	SMARCB1	exp;pred
P04637	Q9BY41	TP53	HDAC8	exp;pred
P04637	Q9HB09	TP53	BCL2L12	exp
P04637	Q9ULJ6	TP53	ZMIZ1	exp;pred
P04637	Q92841	TP53	DDX17	exp;pred
P04637	Q8NHY2	TP53	RFWD2	exp;pred
P04637	P61513	TP53	RPL37A	exp
P04637	P21673	TP53	SAT1	exp
P04637	Q96K58	TP53	ZNF668	exp
P04637	P18847	TP53	ATF3	exp;pred
P04637	Q05682	TP53	CALD1	exp
P04637	P68371	TP53	TUBB4B	exp
P04637	P25208	TP53	NFYB	exp;pred
P04637	Q96QH2	TP53	PRAM1	exp
P04637	P05549	TP53	TFAP2A	exp;pred
P04637	P51587	TP53	BRCA2	exp;pred
P04637	P17066	TP53	HSPA6	exp
P04637	P30419	TP53	NMT1	exp
P04637	Q9HCE1	TP53	MOV10	exp
P04637	Q15596	TP53	NCOA2	exp;pred
P04637	P62917	TP53	RPL8	exp
P04637	P29590	TP53	PML	exp;pred
P04637	Q5U5Z8	TP53	AGBL2	exp
P04637	Q15365	TP53	PCBP1	exp
P04637	P78347	TP53	GTF2I	exp;pred
P04637	Q13330	TP53	MTA1	exp;pred
P04637	Q05823	TP53	RNASEL	exp
P04637	Q9ULT8	TP53	HECTD1	exp;pred
P04637	Q9P0U4	TP53	CXXC1	exp
P04637	Q14151	TP53	SAFB2	exp
P04637	Q96S44	TP53	TP53RK	exp;pred
P04637	P51946	TP53	CCNH	exp;pred
P04637	Q9Y3T9	TP53	NOC2L	exp
P04637	Q07820	TP53	MCL1	exp;pred
P04637	P31350	TP53	RRM2	exp;pred
P04637	Q9GZQ8	TP53	MAP1LC3B	exp;pred
P04637	P08670	TP53	VIM	exp;pred
P04637	P50914	TP53	RPL14	exp
P04637	P68871	TP53	HBB	exp
P04637	Q5TB30	TP53	DEPDC1	exp
P04637	Q15008	TP53	PSMD6	exp
P04637	Q99856	TP53	ARID3A	exp;pred
P04637	Q9UPU5	TP53	USP24	exp
P04637	Q03701	TP53	CEBPZ	exp
P04637	Q86Y07	TP53	VRK2	exp;pred
P04637	P34931	TP53	HSPA1L	exp;ortho;pred
P04637	Q00610	TP53	CLTC	exp
P04637	Q8N726	TP53	CDKN2A	exp;pred
P04637	Q9H2X6	TP53	HIPK2	exp;ortho;pred
P04637	P60510	TP53	PPP4C	exp;pred
P04637	P62877	TP53	RBX1	exp;pred
P04637	P62318	TP53	SNRPD3	exp
P04637	P0CG48	TP53	UBC	exp
P04637	P12956	TP53	XRCC6	exp;pred
P04637	P53779	TP53	MAPK10	exp
P04637	P05412	TP53	JUN	exp;pred
P04637	Q9Y3P9	TP53	RABGAP1	exp
P04637	Q9H0E9	TP53	BRD8	exp;pred
P04637	P07900	TP53	HSP90AA1	exp;pred
P04637	Q9BV47	TP53	DUSP26	exp;pred
P04637	Q9ULH7	TP53	MKL2	exp
P04637	Q68DV7	TP53	RNF43	exp
P04637	Q14191	TP53	WRN	exp;pred
P04637	Q8WUF5	TP53	PPP1R13L	exp;ortho;pred
P04637	P23258	TP53	TUBG1	exp
P04637	P27361	TP53	MAPK3	exp;pred
P04637	Q13362	TP53	PPP2R5C	exp;pred
P04637	P63104	TP53	YWHAZ	exp;pred
P04637	P61081	TP53	UBE2M	exp
P04637	Q15291	TP53	RBBP5	exp
P04637	Q13569	TP53	TDG	exp
P04637	P35544	TP53	FAU	exp
P04637	P55199	TP53	ELL	exp;pred
P04637	P34925	TP53	RYK	exp
P04637	P24941	TP53	CDK2	exp;ortho;pred
P04637	P49336	TP53	CDK8	exp;pred
P04637	Q96PM9	TP53	ZNF385A	exp
P04637	Q12888	TP53	TP53BP1	exp;ortho;pred
P04637	Q66GS9	TP53	CEP135	exp
P04637	Q9H3M7	TP53	TXNIP	exp;pred
P04637	Q99615	TP53	DNAJC7	exp
P04637	Q12980	TP53	NPRL3	exp
P04637	P19784	TP53	CSNK2A2	exp;pred
P04637	P55072	TP53	VCP	exp;pred
P04637	Q5T4S7	TP53	UBR4	exp
P04637	Q86W92	TP53	PPFIBP1	exp;pred
P04637	Q9Y365	TP53	STARD10	exp
P04637	Q16881	TP53	TXNRD1	exp
P04637	Q9NZM5	TP53	NOP53	exp
P04637	Q16594	TP53	TAF9	exp;pred
P04637	Q9NX55	TP53	HYPK	exp
P04637	P67870	TP53	CSNK2B	exp;pred
P04637	Q96G74	TP53	OTUD5	exp
P04637	Q96J94	TP53	PIWIL1	exp
P04637	P36405	TP53	ARL3	exp
P04637	P61289	TP53	PSME3	exp;pred
P04637	Q16401	TP53	PSMD5	exp
P04637	P12755	TP53	SKI	exp;pred
P04637	Q969V5	TP53	MUL1	exp
P04637	P61088	TP53	UBE2N	exp;pred
P04637	P39019	TP53	RPS19	exp
P04637	P08047	TP53	SP1	exp;ortho;pred
P04637	Q13887	TP53	KLF5	exp
P04637	Q9NYP9	TP53	MIS18A	exp
P04637	P10809	TP53	HSPD1	exp;pred
P04637	P09496	TP53	CLTA	exp
P04637	P62906	TP53	RPL10A	exp
P04637	P51449	TP53	RORC	exp
P04637	Q15326	TP53	ZMYND11	exp
P04637	Q99684	TP53	GFI1	exp;ortho
P04637	Q15424	TP53	SAFB	exp
P04637	Q92925	TP53	SMARCD2	exp;pred
P04637	P20248	TP53	CCNA2	exp;pred
P04637	P63146	TP53	UBE2B	exp;pred
P04637	Q00688	TP53	FKBP3	exp;pred
P04637	P49407	TP53	ARRB1	exp;ortho;pred
P04637	P49757	TP53	NUMB	exp;pred
P04637	Q96B26	TP53	EXOSC8	exp
P04637	P28360	TP53	MSX1	exp;pred
P04637	P14921	TP53	ETS1	exp;pred
P04637	P42680	TP53	TEC	exp
P04637	Q3ZCQ8	TP53	TIMM50	exp
P04637	Q96N67	TP53	DOCK7	exp
P04637	Q8IZD2	TP53	KMT2E	exp;ortho
P04637	Q9UNL4	TP53	ING4	exp;pred
P04637	Q53FA7	TP53	TP53I3	exp
P04637	P49918	TP53	CDKN1C	exp;pred
P04637	P12429	TP53	ANXA3	exp
P04637	Q9HBJ7	TP53	USP29	exp
P04637	Q9NPI1	TP53	BRD7	exp;pred
P04637	Q00535	TP53	CDK5	exp;pred
P04637	P36873	TP53	PPP1CC	exp;ortho;pred
P04637	P61313	TP53	RPL15	exp
P04637	Q969P6	TP53	TOP1MT	exp;pred
P04637	P53355	TP53	DAPK1	exp;ortho;pred
P04637	Q15773	TP53	MLF2	exp
P04637	P84098	TP53	RPL19	exp;pred
P04637	P26447	TP53	S100A4	exp;pred
P04637	Q13435	TP53	SF3B2	exp
P04637	Q5VWQ8	TP53	DAB2IP	exp
P04637	Q9UKT5	TP53	FBXO4	exp
P04637	P38646	TP53	HSPA9	exp;ortho;pred
P04637	Q99608	TP53	NDN	exp;ortho;pred
P04637	Q92793	TP53	CREBBP	exp;pred
P04637	P11142	TP53	HSPA8	exp;pred
P04637	P51532	TP53	SMARCA4	exp;ortho;pred
P04637	Q15139	TP53	PRKD1	exp;pred
P04637	P62277	TP53	RPS13	exp
P04637	P14866	TP53	HNRNPL	exp
P04637	P04792	TP53	HSPB1	exp;pred
P04637	Q15182	TP53	SNRPB	exp
